date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-11-11,2023,SAS,MIL,1441.3,1617.5,0.39,0.61,1461.0,1597.8,1438.7,1421.1,0.64,0.36,111.0,93.0,24,8,16
2022-11-11,2023,OKC,TOR,1378.7,1580.7,0.36,0.64,1400.9,1558.6,1385.5,1630.1,0.29,0.71,132.0,113.0,49,7,28
2022-11-11,2023,MEM,MIN,1604.3,1487.0,0.78,0.22,1608.5,1482.8,1616.2,1543.7,0.7,0.3,114.0,103.0,80,24,52
2022-11-11,2023,GSW,CLE,1590.7,1563.1,0.68,0.32,1594.8,1559.0,1570.2,1574.9,0.59,0.41,106.0,101.0,78,32,55
2022-11-11,2023,LAL,SAC,1399.6,1425.4,0.61,0.39,1389.7,1435.4,1386.9,1452.9,0.51,0.49,114.0,120.0,21,15,18
2022-11-12,2023,LAC,BRK,1492.6,1523.9,0.6,0.4,1475.5,1540.9,1518.1,1525.9,0.61,0.39,95.0,110.0,60,54,57
2022-11-12,2023,WAS,UTA,1437.9,1602.7,0.41,0.59,1450.1,1590.5,1390.3,1575.9,0.34,0.66,121.0,112.0,41,19,30
2022-11-12,2023,DET,BOS,1360.2,1661.8,0.24,0.76,1356.2,1665.8,1320.6,1652.7,0.19,0.81,108.0,117.0,37,3,20
2022-11-12,2023,IND,TOR,1421.6,1558.6,0.45,0.55,1436.3,1544.0,1467.1,1554.0,0.56,0.44,118.0,104.0,55,34,45
2022-11-12,2023,PHI,ATL,1563.3,1556.3,0.65,0.35,1570.8,1548.8,1547.6,1569.7,0.57,0.43,121.0,109.0,73,32,53
2022-11-12,2023,MIA,CHO,1564.2,1453.8,0.77,0.23,1569.9,1448.1,1582.8,1471.7,0.74,0.26,132.0,115.0,61,43,52
2022-11-12,2023,DAL,POR,1584.6,1428.8,0.81,0.19,1586.7,1426.6,1610.2,1411.1,0.82,0.18,117.0,112.0,52,23,38
2022-11-12,2023,NOP,HOU,1553.3,1339.2,0.86,0.14,1556.0,1336.5,1565.7,1305.8,0.87,0.13,119.0,106.0,22,6,14
2022-11-13,2023,NYK,OKC,1505.7,1400.9,0.76,0.24,1486.8,1419.9,1516.1,1403.7,0.75,0.25,135.0,145.0,33,18,26
2022-11-13,2023,CLE,MIN,1559.0,1482.8,0.73,0.27,1547.0,1494.8,1474.1,1536.7,0.51,0.49,124.0,129.0,53,46,50
2022-11-13,2023,WAS,MEM,1450.1,1608.5,0.42,0.58,1462.8,1595.8,1414.9,1492.9,0.43,0.57,102.0,92.0,31,17,24
2022-11-13,2023,PHI,UTA,1570.8,1590.5,0.61,0.39,1576.9,1584.4,1585.2,1566.5,0.63,0.37,105.0,98.0,79,28,54
2022-11-13,2023,CHI,DEN,1481.6,1539.8,0.56,0.44,1460.6,1560.7,1503.1,1589.0,0.49,0.51,103.0,126.0,69,29,49
2022-11-13,2023,SAC,GSW,1435.4,1594.8,0.42,0.58,1445.7,1584.5,1460.5,1573.5,0.44,0.56,122.0,115.0,57,44,51
2022-11-13,2023,LAL,BRK,1389.7,1540.9,0.43,0.57,1404.3,1526.3,1379.7,1514.6,0.48,0.52,116.0,103.0,28,23,26
2022-11-14,2023,ORL,CHO,1389.3,1448.1,0.56,0.44,1379.6,1457.8,1362.5,1463.5,0.46,0.54,105.0,112.0,18,18,18
2022-11-14,2023,DET,TOR,1356.2,1544.0,0.38,0.62,1351.8,1548.4,1338.8,1503.1,0.38,0.62,111.0,115.0,20,11,16
2022-11-14,2023,BOS,OKC,1665.8,1419.9,0.88,0.12,1667.0,1418.7,1675.9,1414.2,0.9,0.1,126.0,122.0,65,3,34
2022-11-14,2023,MIA,PHO,1569.9,1599.5,0.6,0.4,1573.0,1596.5,1587.4,1563.4,0.63,0.37,113.0,112.0,79,19,49
2022-11-14,2023,HOU,LAC,1336.5,1475.5,0.44,0.56,1324.3,1487.7,1299.1,1515.0,0.31,0.69,106.0,122.0,14,17,16
2022-11-14,2023,MIL,ATL,1597.8,1548.8,0.7,0.3,1576.3,1570.3,1544.3,1562.7,0.58,0.42,106.0,121.0,72,18,45
2022-11-14,2023,GSW,SAS,1584.5,1461.0,0.78,0.22,1593.9,1451.6,1561.7,1401.2,0.75,0.25,132.0,95.0,41,30,36
2022-11-15,2023,NOP,MEM,1556.0,1595.8,0.59,0.41,1564.7,1587.1,1559.4,1579.2,0.58,0.42,113.0,102.0,77,25,51
2022-11-15,2023,DAL,LAC,1586.7,1487.7,0.76,0.24,1588.8,1485.6,1616.7,1513.6,0.78,0.22,103.0,101.0,75,22,49
2022-11-15,2023,UTA,NYK,1584.4,1486.8,0.76,0.24,1569.3,1501.9,1558.0,1503.5,0.72,0.28,111.0,118.0,63,36,50
2022-11-15,2023,SAC,BRK,1445.7,1526.3,0.53,0.47,1467.0,1505.0,1477.7,1523.9,0.54,0.46,153.0,121.0,51,46,49
2022-11-15,2023,POR,SAS,1426.6,1451.6,0.61,0.39,1432.9,1445.4,1453.8,1439.0,0.67,0.33,117.0,110.0,29,38,34
2022-11-16,2023,ORL,MIN,1379.6,1494.8,0.48,0.52,1365.2,1509.2,1262.5,1529.9,0.25,0.75,108.0,126.0,11,14,13
2022-11-16,2023,WAS,OKC,1462.8,1418.7,0.7,0.3,1456.4,1425.0,1437.2,1415.5,0.63,0.37,120.0,121.0,23,15,19
2022-11-16,2023,CHO,IND,1457.8,1436.3,0.67,0.33,1440.6,1453.5,1473.2,1472.5,0.61,0.39,113.0,125.0,39,48,44
2022-11-16,2023,ATL,BOS,1570.3,1667.0,0.5,0.5,1550.9,1686.4,1573.6,1666.9,0.48,0.52,101.0,126.0,89,21,55
2022-11-16,2023,TOR,MIA,1548.4,1573.0,0.61,0.39,1555.1,1566.3,1581.1,1525.3,0.68,0.32,112.0,104.0,71,29,50
2022-11-16,2023,MIL,CLE,1576.3,1547.0,0.68,0.32,1584.2,1539.1,1488.8,1542.5,0.53,0.47,113.0,98.0,57,26,42
2022-11-16,2023,NOP,CHI,1564.7,1460.6,0.76,0.24,1569.9,1455.4,1557.1,1485.7,0.64,0.36,124.0,110.0,59,40,50
2022-11-16,2023,DAL,HOU,1588.8,1324.3,0.89,0.11,1564.3,1348.8,1497.7,1296.1,0.79,0.21,92.0,101.0,12,4,8
2022-11-16,2023,DEN,NYK,1560.7,1501.9,0.71,0.29,1551.6,1511.0,1458.0,1509.4,0.65,0.35,103.0,106.0,44,27,36
2022-11-16,2023,PHO,GSW,1596.5,1593.9,0.64,0.36,1603.7,1586.6,1556.8,1584.9,0.56,0.44,130.0,119.0,77,30,54
2022-11-17,2023,POR,BRK,1432.9,1505.0,0.54,0.46,1427.5,1510.3,1474.4,1500.3,0.57,0.43,107.0,109.0,45,62,54
2022-11-17,2023,SAC,SAS,1467.0,1445.4,0.67,0.33,1476.2,1436.2,1487.5,1448.1,0.66,0.34,130.0,112.0,37,27,32
2022-11-17,2023,LAC,DET,1485.6,1351.8,0.79,0.21,1488.1,1349.3,1551.8,1328.7,0.85,0.15,96.0,91.0,24,8,16
2022-11-18,2023,WAS,MIA,1456.4,1566.3,0.49,0.51,1460.6,1562.1,1440.6,1251.9,0.82,0.18,107.0,106.0,4,17,11
2022-11-18,2023,PHI,MIL,1576.9,1584.2,0.63,0.37,1583.1,1577.9,1603.3,1575.8,0.64,0.36,110.0,102.0,83,14,49
2022-11-18,2023,CLE,CHO,1539.1,1440.6,0.76,0.24,1543.4,1436.3,1553.4,1411.9,0.78,0.22,132.0,122.0,42,29,36
2022-11-18,2023,CHI,ORL,1455.4,1365.2,0.75,0.25,1448.3,1372.4,1481.5,1339.0,0.78,0.22,107.0,108.0,17,11,14
2022-11-18,2023,HOU,IND,1348.8,1453.5,0.49,0.51,1339.9,1462.4,1246.0,1480.9,0.29,0.71,91.0,99.0,6,12,9
2022-11-18,2023,MEM,OKC,1587.1,1425.0,0.82,0.18,1590.4,1421.7,1581.0,1417.3,0.8,0.2,121.0,110.0,48,6,27
2022-11-18,2023,DAL,DEN,1564.3,1551.6,0.66,0.34,1577.4,1538.5,1611.5,1384.2,0.85,0.15,127.0,99.0,46,7,27
2022-11-18,2023,NOP,BOS,1569.9,1686.4,0.48,0.52,1561.4,1694.9,1562.5,1683.9,0.43,0.57,109.0,117.0,90,27,59
2022-11-18,2023,UTA,PHO,1569.3,1603.7,0.59,0.41,1572.4,1600.6,1549.5,1568.9,0.63,0.37,134.0,133.0,73,28,51
2022-11-18,2023,GSW,NYK,1586.6,1511.0,0.73,0.27,1591.5,1506.2,1578.0,1511.4,0.69,0.31,111.0,101.0,69,51,60
2022-11-18,2023,LAL,DET,1404.3,1349.3,0.71,0.29,1408.7,1345.0,1405.2,1328.5,0.75,0.25,128.0,121.0,7,1,4
2022-11-19,2023,ATL,TOR,1550.9,1555.1,0.63,0.37,1554.2,1551.9,1560.2,1552.3,0.63,0.37,124.0,122.0,72,28,50
2022-11-19,2023,IND,ORL,1462.4,1372.4,0.75,0.25,1464.2,1370.6,1486.4,1259.0,0.85,0.15,114.0,113.0,7,8,8
2022-11-19,2023,PHI,MIN,1583.1,1509.2,0.73,0.27,1573.6,1518.7,1542.7,1543.1,0.54,0.46,109.0,112.0,68,42,55
2022-11-19,2023,POR,UTA,1427.5,1572.4,0.44,0.56,1421.6,1578.3,1468.1,1557.3,0.55,0.45,113.0,118.0,56,64,60
2022-11-19,2023,LAC,SAS,1488.1,1436.2,0.71,0.29,1497.3,1427.0,1546.5,1386.3,0.79,0.21,119.0,97.0,35,17,26
2022-11-20,2023,PHO,NYK,1600.6,1506.2,0.75,0.25,1607.8,1499.0,1568.6,1522.8,0.67,0.33,116.0,95.0,69,28,49
2022-11-20,2023,SAC,DET,1476.2,1345.0,0.79,0.21,1479.4,1341.8,1487.2,1334.6,0.79,0.21,137.0,129.0,17,8,13
2022-11-20,2023,WAS,CHO,1460.6,1436.3,0.67,0.33,1464.4,1432.5,1451.6,1434.9,0.63,0.37,106.0,102.0,28,40,34
2022-11-20,2023,BRK,MEM,1510.3,1590.4,0.53,0.47,1521.1,1579.6,1535.1,1494.8,0.64,0.36,127.0,115.0,57,27,42
2022-11-20,2023,CLE,MIA,1543.4,1562.1,0.61,0.39,1557.7,1547.8,1549.7,1450.0,0.74,0.26,113.0,87.0,50,32,41
2022-11-20,2023,HOU,GSW,1339.9,1591.5,0.29,0.71,1335.5,1595.9,1311.7,1583.1,0.25,0.75,120.0,127.0,25,9,17
2022-11-20,2023,DAL,DEN,1577.4,1538.5,0.69,0.31,1571.1,1544.7,1620.2,1405.9,0.84,0.16,97.0,98.0,53,9,31
2022-11-20,2023,LAL,SAS,1408.7,1427.0,0.62,0.38,1424.9,1410.8,1409.5,1369.9,0.71,0.29,123.0,92.0,12,4,8
2022-11-21,2023,CLE,ATL,1557.7,1554.2,0.64,0.36,1565.3,1546.5,1546.8,1580.8,0.5,0.5,114.0,102.0,75,42,59
2022-11-21,2023,IND,ORL,1464.2,1370.6,0.75,0.25,1471.4,1363.4,1484.3,1281.3,0.83,0.17,123.0,102.0,9,8,9
2022-11-21,2023,NOP,GSW,1561.4,1595.9,0.59,0.41,1584.2,1573.1,1564.7,1285.3,0.91,0.09,128.0,83.0,18,10,14
2022-11-21,2023,OKC,NYK,1421.7,1499.0,0.53,0.47,1410.5,1510.2,1401.6,1509.5,0.53,0.47,119.0,129.0,31,26,29
2022-11-21,2023,MIL,POR,1577.9,1421.6,0.81,0.19,1580.7,1418.8,1570.4,1423.9,0.79,0.21,119.0,111.0,48,18,33
2022-11-21,2023,CHI,BOS,1448.3,1694.9,0.3,0.7,1468.6,1674.6,1476.5,1692.6,0.31,0.69,121.0,107.0,79,27,53
2022-11-21,2023,MIN,MIA,1518.7,1547.8,0.6,0.4,1523.5,1543.0,1547.6,1392.1,0.83,0.17,105.0,101.0,36,21,29
2022-11-21,2023,LAC,UTA,1497.3,1578.3,0.53,0.47,1505.1,1570.5,1492.4,1526.4,0.56,0.44,121.0,114.0,55,55,55
2022-11-22,2023,PHI,BRK,1573.6,1521.1,0.71,0.29,1578.7,1516.0,1447.7,1551.4,0.45,0.55,115.0,106.0,49,53,51
2022-11-22,2023,MEM,SAC,1579.6,1479.4,0.76,0.24,1568.1,1490.9,1557.0,1492.7,0.69,0.31,109.0,113.0,60,27,44
2022-11-22,2023,DEN,DET,1544.7,1341.8,0.85,0.15,1533.9,1352.6,1590.0,1332.2,0.9,0.1,108.0,110.0,30,2,16
2022-11-22,2023,PHO,LAL,1607.8,1424.9,0.84,0.16,1610.6,1422.1,1567.4,1423.2,0.79,0.21,115.0,105.0,47,7,27
2022-11-23,2023,CLE,POR,1565.3,1418.8,0.81,0.19,,,1556.6,1415.9,0.78,0.22,,,44,28,36
2022-11-23,2023,CHO,PHI,1432.5,1578.7,0.43,0.57,,,1425.5,1570.5,0.47,0.53,,,48,26,37
2022-11-23,2023,IND,MIN,1471.4,1523.5,0.57,0.43,,,1490.7,1554.1,0.52,0.48,,,60,59,60
2022-11-23,2023,MIA,WAS,1543.0,1464.4,0.74,0.26,,,1450.3,1456.6,0.59,0.41,,,31,50,41
2022-11-23,2023,TOR,BRK,1551.9,1516.0,0.69,0.31,,,1574.8,1540.6,0.7,0.3,,,73,44,59
2022-11-23,2023,ATL,SAC,1546.5,1490.9,0.71,0.29,,,1558.6,1498.8,0.74,0.26,,,62,39,51
2022-11-23,2023,BOS,DAL,1674.6,1571.1,0.76,0.24,,,1651.9,1618.3,0.65,0.35,,,92,18,55
2022-11-23,2023,SAS,NOP,1410.8,1584.2,0.4,0.6,,,1390.8,1580.1,0.34,0.66,,,42,14,28
2022-11-23,2023,MIL,CHI,1580.7,1468.6,0.77,0.23,,,1580.9,1489.0,0.72,0.28,,,64,23,44
2022-11-23,2023,OKC,DEN,1410.5,1533.9,0.47,0.53,,,1363.1,1557.6,0.41,0.59,,,31,9,20
2022-11-23,2023,UTA,DET,1570.5,1352.6,0.86,0.14,,,1523.2,1331.1,0.88,0.12,,,21,4,13
2022-11-23,2023,GSW,LAC,1573.1,1505.1,0.72,0.28,,,1551.3,1443.2,0.73,0.27,,,48,54,51
2022-11-25,2023,CHO,MIN,1432.5,1523.5,0.51,0.49,,,1472.3,1551.7,0.5,0.5,,,56,42,49
2022-11-25,2023,ORL,PHI,1363.4,1578.7,0.34,0.66,,,1365.9,1572.4,0.31,0.69,,,35,9,22
2022-11-25,2023,NYK,POR,1510.2,1418.8,0.75,0.25,,,1514.0,1456.0,0.67,0.33,,,44,50,47
2022-11-25,2023,BOS,SAC,1674.6,1490.9,0.84,0.16,,,1675.7,1498.5,0.81,0.19,,,81,18,50
2022-11-25,2023,HOU,ATL,1335.5,1546.5,0.35,0.65,,,1308.1,1558.6,0.27,0.73,,,21,12,17
2022-11-25,2023,OKC,CHI,1410.5,1468.6,0.56,0.44,,,1398.5,1488.3,0.49,0.51,,,27,25,26
2022-11-25,2023,MIA,WAS,1543.0,1464.4,0.74,0.26,,,1558.1,1471.0,0.71,0.29,,,56,49,53
2022-11-25,2023,MIL,CLE,1580.7,1565.3,0.66,0.34,,,1596.7,1565.1,0.65,0.35,,,80,13,47
2022-11-25,2023,MEM,NOP,1568.1,1584.2,0.62,0.38,,,1551.6,1581.2,0.57,0.43,,,76,22,49
2022-11-25,2023,SAS,LAL,1410.8,1422.1,0.62,0.38,,,1394.9,1430.7,0.57,0.43,,,18,5,12
2022-11-25,2023,IND,BRK,1471.4,1516.0,0.58,0.42,,,1493.6,1539.8,0.55,0.45,,,58,73,66
2022-11-25,2023,PHO,DET,1610.6,1352.6,0.89,0.11,,,1598.2,1331.2,0.88,0.12,,,31,2,17
2022-11-25,2023,GSW,UTA,1573.1,1570.5,0.64,0.36,,,1555.4,1549.5,0.61,0.39,,,71,53,62
2022-11-25,2023,LAC,DEN,1505.1,1533.9,0.6,0.4,,,1543.5,1562.0,0.58,0.42,,,71,39,55
2022-11-26,2023,TOR,DAL,1551.9,1571.1,0.61,0.39,,,1588.7,1597.5,0.59,0.41,,,84,32,58
2022-11-26,2023,HOU,OKC,1335.5,1410.5,0.54,0.46,,,1308.8,1398.4,0.48,0.52,,,6,1,4
2022-11-26,2023,SAS,LAL,1410.8,1422.1,0.62,0.38,,,1396.2,1432.2,0.56,0.44,,,19,5,12
2022-11-26,2023,PHO,UTA,1610.6,1570.5,0.69,0.31,,,1603.0,1550.2,0.69,0.31,,,79,21,50
2022-11-27,2023,BRK,POR,1516.0,1418.8,0.76,0.24,,,1540.5,1458.3,0.7,0.3,,,50,47,49
2022-11-27,2023,MIN,GSW,1523.5,1573.1,0.57,0.43,,,1552.6,1561.0,0.6,0.4,,,73,71,72
2022-11-27,2023,LAC,IND,1505.1,1471.4,0.68,0.32,,,1547.3,1495.7,0.69,0.31,,,59,52,56
2022-11-27,2023,ATL,MIA,1546.5,1543.0,0.64,0.36,,,1559.8,1563.6,0.61,0.39,,,74,59,67
2022-11-27,2023,ORL,PHI,1363.4,1578.7,0.34,0.66,,,1377.1,1572.3,0.33,0.67,,,37,10,24
2022-11-27,2023,DET,CLE,1352.6,1565.3,0.34,0.66,,,1333.4,1567.2,0.28,0.72,,,27,8,18
2022-11-27,2023,NYK,MEM,1510.2,1568.1,0.56,0.44,,,1515.1,1555.1,0.55,0.45,,,65,29,47
2022-11-27,2023,BOS,WAS,1674.6,1464.4,0.86,0.14,,,1675.7,1471.1,0.84,0.16,,,76,12,44
2022-11-27,2023,MIL,DAL,1580.7,1571.1,0.65,0.35,,,1604.1,1597.9,0.68,0.32,,,86,15,51
2022-11-28,2023,PHI,ATL,1578.7,1546.5,0.68,0.32,,,1572.3,1560.1,0.62,0.38,,,76,42,59
2022-11-28,2023,WAS,MIN,1464.4,1523.5,0.56,0.44,,,1471.4,1551.2,0.49,0.51,,,55,57,56
2022-11-28,2023,BRK,ORL,1516.0,1363.4,0.81,0.19,,,1542.7,1381.3,0.8,0.2,,,33,14,24
2022-11-28,2023,TOR,CLE,1551.9,1565.3,0.62,0.38,,,1592.2,1566.9,0.7,0.3,,,80,29,55
2022-11-28,2023,BOS,CHO,1674.6,1432.5,0.88,0.12,,,1677.4,1477.8,0.79,0.21,,,78,10,44
2022-11-28,2023,NOP,OKC,1584.2,1410.5,0.83,0.17,,,1582.6,1400.4,0.81,0.19,,,45,10,28
2022-11-28,2023,UTA,CHI,1570.5,1468.6,0.76,0.24,,,1549.7,1489.0,0.73,0.27,,,59,35,47
2022-11-28,2023,DEN,HOU,1533.9,1335.5,0.85,0.15,,,1573.2,1309.8,0.9,0.1,,,24,2,13
2022-11-28,2023,SAC,PHO,1490.9,1610.6,0.47,0.53,,,1500.9,1603.7,0.44,0.56,,,71,40,56
2022-11-28,2023,LAL,IND,1422.1,1471.4,0.57,0.43,,,1432.8,1495.6,0.57,0.43,,,35,27,31
2022-11-29,2023,DET,NYK,1352.6,1510.2,0.42,0.58,,,1337.6,1516.4,0.36,0.64,,,21,18,20
2022-11-29,2023,DAL,GSW,1571.1,1573.1,0.64,0.36,,,1598.9,1567.3,0.65,0.35,,,81,48,65
2022-11-29,2023,POR,LAC,1418.8,1505.1,0.52,0.48,,,1461.8,1548.5,0.46,0.54,,,52,74,63
2022-11-30,2023,ORL,ATL,1363.4,1546.5,0.38,0.62,,,1386.5,1560.2,0.36,0.64,,,37,18,28
2022-11-30,2023,CLE,PHI,1565.3,1578.7,0.62,0.38,,,1568.7,1574.1,0.6,0.4,,,78,34,56
2022-11-30,2023,NYK,MIL,1510.2,1580.7,0.54,0.46,,,1516.7,1615.1,0.4,0.6,,,75,31,53
2022-11-30,2023,BOS,MIA,1674.6,1543.0,0.79,0.21,,,1678.4,1573.4,0.74,0.26,,,90,19,55
2022-11-30,2023,BRK,WAS,1516.0,1464.4,0.71,0.29,,,1547.0,1472.5,0.7,0.3,,,54,57,56
2022-11-30,2023,MIN,MEM,1523.5,1568.1,0.58,0.42,,,1551.4,1594.4,0.55,0.45,,,78,42,60
2022-11-30,2023,NOP,TOR,1584.2,1551.9,0.68,0.32,,,1584.4,1593.9,0.6,0.4,,,83,34,59
2022-11-30,2023,OKC,SAS,1410.5,1410.8,0.64,0.36,,,1401.0,1398.9,0.62,0.38,,,15,4,10
2022-11-30,2023,UTA,LAC,1570.5,1505.1,0.72,0.28,,,1549.7,1551.4,0.71,0.29,,,71,48,60
2022-11-30,2023,DEN,HOU,1533.9,1335.5,0.85,0.15,,,1574.0,1308.9,0.9,0.1,,,24,2,13
2022-11-30,2023,PHO,CHI,1610.6,1468.6,0.8,0.2,,,1606.0,1490.1,0.75,0.25,,,69,22,46
2022-11-30,2023,SAC,IND,1490.9,1471.4,0.67,0.33,,,1502.1,1495.7,0.61,0.39,,,50,61,56
2022-11-30,2023,LAL,POR,1422.1,1418.8,0.64,0.36,,,1435.5,1461.3,0.64,0.36,,,30,31,31
2022-12-01,2023,DET,DAL,1352.6,1571.1,0.34,0.66,,,1341.7,1600.1,0.27,0.73,,,34,9,22
2022-12-02,2023,CHO,WAS,1432.5,1464.4,0.6,0.4,,,1480.1,1472.7,0.62,0.38,,,41,32,37
2022-12-02,2023,CLE,ORL,1565.3,1363.4,0.85,0.15,,,1571.5,1390.8,0.82,0.18,,,41,7,24
2022-12-02,2023,MIL,LAL,1580.7,1422.1,0.82,0.18,,,1624.2,1435.9,0.83,0.17,,,60,4,32
2022-12-02,2023,BRK,TOR,1516.0,1551.9,0.59,0.41,,,1551.2,1598.7,0.54,0.46,,,79,61,70
2022-12-02,2023,ATL,DEN,1546.5,1533.9,0.66,0.34,,,1561.6,1580.9,0.59,0.41,,,78,33,56
2022-12-02,2023,BOS,MIA,1674.6,1543.0,0.79,0.21,,,1681.0,1585.1,0.72,0.28,,,91,25,58
2022-12-02,2023,MEM,PHI,1568.1,1578.7,0.63,0.37,,,1614.4,1574.5,0.66,0.34,,,84,15,50
2022-12-02,2023,SAS,NOP,1410.8,1584.2,0.4,0.6,,,1401.8,1584.9,0.35,0.65,,,45,15,30
2022-12-02,2023,PHO,HOU,1610.6,1335.5,0.9,0.1,,,1607.0,1307.3,0.9,0.1,,,27,1,14
2022-12-02,2023,UTA,IND,1570.5,1471.4,0.76,0.24,,,1550.5,1496.9,0.72,0.28,,,60,44,52
2022-12-02,2023,GSW,CHI,1573.1,1468.6,0.76,0.24,,,1573.5,1491.6,0.7,0.3,,,63,45,54
2022-12-03,2023,NYK,DAL,1510.2,1571.1,0.56,0.44,,,1518.8,1601.0,0.49,0.51,,,73,53,63
2022-12-03,2023,LAC,SAC,1505.1,1490.9,0.66,0.34,,,1558.8,1500.5,0.68,0.32,,,63,69,66
2022-12-03,2023,CHO,MIL,1432.5,1580.7,0.43,0.57,,,1482.4,1624.6,0.41,0.59,,,71,14,43
2022-12-03,2023,TOR,ORL,1551.9,1363.4,0.84,0.16,,,1600.1,1393.3,0.83,0.17,,,46,7,27
2022-12-03,2023,MIN,OKC,1523.5,1410.5,0.77,0.23,,,1550.8,1401.9,0.79,0.21,,,39,15,27
2022-12-03,2023,GSW,HOU,1573.1,1335.5,0.87,0.13,,,1576.6,1306.3,0.88,0.12,,,23,5,14
2022-12-03,2023,UTA,POR,1570.5,1418.8,0.81,0.19,,,1549.5,1471.4,0.7,0.3,,,55,55,55
2022-12-04,2023,NOP,DEN,1584.2,1533.9,0.7,0.3,,,1586.5,1588.0,0.6,0.4,,,82,32,57
2022-12-04,2023,SAS,PHO,1410.8,1610.6,0.36,0.64,,,1403.7,1609.7,0.33,0.67,,,50,7,29
2022-12-04,2023,BRK,BOS,1516.0,1674.6,0.42,0.58,,,1555.5,1684.9,0.42,0.58,,,89,43,66
2022-12-04,2023,NYK,CLE,1510.2,1565.3,0.56,0.44,,,1519.1,1578.2,0.45,0.55,,,70,55,63
2022-12-04,2023,WAS,LAL,1464.4,1422.1,0.69,0.31,,,1473.3,1440.4,0.65,0.35,,,33,19,26
2022-12-04,2023,DET,MEM,1352.6,1568.1,0.34,0.66,,,1345.0,1635.0,0.23,0.77,,,41,3,22
2022-12-04,2023,SAC,CHI,1490.9,1468.6,0.67,0.33,,,1501.1,1489.6,0.55,0.45,,,48,68,58
2022-12-04,2023,POR,IND,1418.8,1471.4,0.57,0.43,,,1485.1,1498.5,0.52,0.48,,,47,66,57
2022-12-05,2023,CHO,LAC,1432.5,1505.1,0.54,0.46,,,1487.4,1561.2,0.52,0.48,,,60,44,52
2022-12-05,2023,ORL,MIL,1363.4,1580.7,0.34,0.66,,,1399.2,1636.0,0.27,0.73,,,54,4,29
2022-12-05,2023,TOR,BOS,1551.9,1674.6,0.47,0.53,,,1606.2,1686.3,0.56,0.44,,,94,24,59
2022-12-05,2023,ATL,OKC,1546.5,1410.5,0.8,0.2,,,1565.8,1403.1,0.81,0.19,,,43,14,29
2022-12-05,2023,MEM,MIA,1568.1,1543.0,0.67,0.33,,,1640.4,1600.2,0.6,0.4,,,90,26,58
2022-12-05,2023,HOU,PHI,1335.5,1578.7,0.3,0.7,,,1305.2,1577.1,0.23,0.77,,,23,7,15
2022-12-05,2023,DAL,PHO,1571.1,1610.6,0.59,0.41,,,1602.3,1609.8,0.65,0.35,,,87,21,54
2022-12-05,2023,GSW,IND,1573.1,1471.4,0.76,0.24,,,1582.3,1498.1,0.76,0.24,,,67,41,54
2022-12-06,2023,MIA,DET,1543.0,1352.6,0.84,0.16,,,1603.2,1348.5,0.83,0.17,,,36,8,22
2022-12-06,2023,CLE,LAL,1565.3,1422.1,0.8,0.2,,,1577.9,1438.7,0.78,0.22,,,53,11,32
2022-12-06,2023,DEN,DAL,1533.9,1571.1,0.59,0.41,,,1593.9,1604.7,0.7,0.3,,,85,26,56
2022-12-07,2023,ORL,LAC,1363.4,1505.1,0.44,0.56,,,1406.9,1569.9,0.37,0.63,,,44,23,34
2022-12-07,2023,TOR,LAL,1551.9,1422.1,0.79,0.21,,,1613.7,1443.2,0.84,0.16,,,60,9,35
2022-12-07,2023,BRK,CHO,1516.0,1432.5,0.74,0.26,,,1564.6,1489.8,0.7,0.3,,,61,43,52
2022-12-07,2023,NYK,ATL,1510.2,1546.5,0.59,0.41,,,1521.6,1567.8,0.54,0.46,,,69,69,69
2022-12-07,2023,MIL,SAC,1580.7,1490.9,0.75,0.25,,,1648.6,1504.5,0.78,0.22,,,78,19,49
2022-12-07,2023,CHI,WAS,1468.6,1464.4,0.65,0.35,,,1492.6,1475.8,0.62,0.38,,,44,65,55
2022-12-07,2023,MIN,IND,1523.5,1471.4,0.71,0.29,,,1550.2,1498.1,0.69,0.31,,,60,57,59
2022-12-07,2023,NOP,DET,1584.2,1352.6,0.87,0.13,,,1588.3,1348.0,0.89,0.11,,,33,4,19
2022-12-07,2023,MEM,OKC,1568.1,1410.5,0.82,0.18,,,1651.2,1404.3,0.86,0.14,,,58,4,31
2022-12-07,2023,UTA,GSW,1570.5,1573.1,0.64,0.36,,,1548.7,1590.5,0.6,0.4,,,77,58,68
2022-12-07,2023,PHO,BOS,1610.6,1674.6,0.55,0.45,,,1613.2,1686.3,0.52,0.48,,,94,15,55
2022-12-08,2023,MIA,LAC,1543.0,1505.1,0.69,0.31,,,1616.2,1569.9,0.72,0.28,,,83,42,63
2022-12-08,2023,SAS,HOU,1410.8,1335.5,0.73,0.27,,,1407.9,1304.2,0.74,0.26,,,6,0,3
2022-12-08,2023,POR,DEN,1418.8,1533.9,0.48,0.52,,,1500.4,1601.8,0.47,0.53,,,70,50,60
2022-12-09,2023,IND,WAS,1471.4,1464.4,0.65,0.35,,,1498.1,1475.8,0.64,0.36,,,45,65,55
2022-12-09,2023,CHO,NYK,1432.5,1510.2,0.53,0.47,,,1489.8,1521.8,0.56,0.44,,,53,47,50
