date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023-03-02,2023,0,,SAS,IND,1445.18120353507,1426.94347561342,0.6638795321044354,0.3361204678955646,,,,,,,,,1439.49337492458,1486.72896720649,0.5341881555791997,0.46581184442080026,,,35,47,41
2023-03-02,2023,0,,GSW,LAC,1590.70168379663,1487.01237731608,0.7636020028881859,0.23639799711181408,,,,,,,,,1599.14209279813,1571.3780693988,0.6408170875291289,0.3591829124708711,,,81,85,83
2023-03-03,2023,0,,CHO,ORL,1474.92450461854,1351.70727573562,0.7832897820020075,0.2167102179979925,,,,,,,,,1529.52525544988,1412.83360500287,0.7572072645690957,0.2427927354309043,,,38,22,30
2023-03-03,2023,0,,BOS,BRK,1653.48816401896,1510.03230257734,0.8024130236483501,0.1975869763516499,,,,,,,,,1684.90901042544,1577.19273700337,0.7373683325544794,0.2626316674455206,,,91,51,71
2023-03-03,2023,0,,ATL,POR,1558.91146441864,1387.34352725025,0.8268221776751148,0.1731778223248852,,,,,,,,,1621.05116883744,1510.34373810444,0.7634649020693735,0.23653509793062655,,,75,48,62
2023-03-03,2023,0,,CHI,PHO,1488.32041348243,1612.40439614113,0.465395771402165,0.534604228597835,,,,,,,,,1507.23878101128,1643.63363569425,0.4166076278438305,0.5833923721561696,,,78,48,63
2023-03-03,2023,0,,MIA,NYK,1561.33548118567,1516.32777551931,0.6973544403514464,0.30264555964855355,,,,,,,,,1607.81907348563,1534.35015715691,0.7040810596567526,0.2959189403432474,,,77,85,81
2023-03-03,2023,0,,OKC,UTA,1382.39917562185,1592.98493632941,0.34601940776220297,0.653980592237797,,,,,,,,,1392.52394949294,1558.38165493002,0.3876852703787427,0.6123147296212573,,,38,27,33
2023-03-03,2023,0,,SAC,LAC,1415.15559662284,1487.01237731608,0.5404129978067063,0.45958700219329374,,,,,,,,,1461.09360041942,1571.3780693988,0.4983606718931518,0.5016393281068482,,,57,72,65
2023-03-03,2023,0,,GSW,NOP,1590.70168379663,1569.74119977031,0.6673679276957601,0.33263207230423986,,,,,,,,,1599.14209279813,1578.38153590528,0.5694734260913455,0.43052657390865445,,,83,80,82
2023-03-03,2023,0,,DEN,MEM,1540.68819823246,1600.39810162253,0.5577235917283416,0.44227640827165837,,,,,,,,,1617.97973811094,1646.15221319474,0.625249142721938,0.374750857278062,,,92,15,54
2023-03-03,2023,0,,LAL,MIN,1405.20814940211,1497.98033720724,0.5104001576079586,0.48959984239204135,,,,,,,,,1442.0299798739,1544.47157442178,0.4467821739478986,0.5532178260521015,,,47,65,56
2023-03-04,2023,0,,WAS,TOR,1426.39910406942,1579.08023753931,0.4247614806844131,0.5752385193155869,,,,,,,,,1458.51869824608,1642.90485483387,0.34209900414737093,0.6579009958526291,,,69,27,48
2023-03-04,2023,0,,MIA,ATL,1561.33548118567,1558.91146441864,0.6432733699885961,0.3567266300114039,,,,,,,,,1607.81907348563,1621.05116883744,0.5867503256300962,0.4132496743699038,,,89,64,77
2023-03-04,2023,0,,SAS,HOU,1445.18120353507,1340.86441589175,0.7642534114363145,0.23574658856368547,,,,,,,,,1439.49337492458,1310.46195320565,0.766330038349895,0.233669961650105,,,8,5,7
2023-03-04,2023,0,,CLE,DET,1573.41566881679,1365.61227610501,0.854688673631905,0.14531132636809496,,,,,,,,,1604.39900912732,1361.71882181958,0.8607508275102866,0.13924917248971336,,,40,7,24
2023-03-04,2023,0,,MIL,PHI,1613.8530560769,1570.3814760203,0.6954849379201026,0.3045150620798974,,,,,,,,,1659.49644845539,1623.73008369955,0.6619317202277628,0.3380682797722372,,,93,33,63
2023-03-04,2023,0,,SAC,MIN,1415.15559662284,1497.98033720724,0.524697070583957,0.475302929416043,,,,,,,,,1461.09360041942,1544.47157442178,0.48495698804160986,0.5150430119583902,,,51,77,64
2023-03-05,2023,0,,DAL,PHO,1609.81950389289,1612.40439614113,0.6366298605430601,0.36337013945693986,,,,,,,,,1633.95477434757,1643.63363569425,0.5986268659966392,0.40137313400336083,,,93,22,58
2023-03-05,2023,0,,LAL,GSW,1405.20814940211,1590.70168379663,0.3793894869394182,0.6206105130605818,,,,,,,,,1442.0299798739,1599.14209279813,0.38344326908059095,0.6165567309194091,,,58,47,53
2023-03-05,2023,0,,CHI,IND,1488.32041348243,1426.94347561342,0.7168643111358558,0.2831356888641442,,,,,,,,,1507.23878101128,1486.72896720649,0.6435745431571832,0.3564254568428168,,,49,75,62
2023-03-05,2023,0,,BRK,CHO,1510.03230257734,1474.92450461854,0.6851934758530742,0.3148065241469258,,,,,,,,,1577.19273700337,1529.52525544988,0.6668313915927625,0.3331686084072375,,,72,88,80
2023-03-05,2023,0,,ORL,POR,1351.70727573562,1387.34352725025,0.5915816073369343,0.4084183926630657,,,,,,,,,1412.83360500287,1510.34373810444,0.4619282746134044,0.5380717253865956,,,34,44,39
2023-03-05,2023,0,,OKC,UTA,1382.39917562185,1592.98493632941,0.34601940776220297,0.653980592237797,,,,,,,,,1392.52394949294,1558.38165493002,0.3805049085888946,0.6194950914111055,,,38,25,32
2023-03-05,2023,0,,HOU,SAS,1340.86441589175,1445.18120353507,0.4937879628564929,0.506212037143507,,,,,,,,,1310.46195320565,1439.49337492458,0.4169499579380169,0.5830500420619831,,,8,9,9
2023-03-05,2023,0,,BOS,NYK,1653.48816401896,1516.32777551931,0.7966043343700732,0.20339566562992684,,,,,,,,,1684.36178700147,1534.35015715691,0.7880896219637515,0.21191037803624846,,,86,39,63
2023-03-05,2023,0,,LAC,MEM,1487.01237731608,1600.39810162253,0.480745919850548,0.5192540801494521,,,,,,,,,1571.3780693988,1646.15221319474,0.5008719870262897,0.49912801297371034,,,87,49,68
2023-03-06,2023,0,,WAS,MIL,1426.39910406942,1613.8530560769,0.3767360217458764,0.6232639782541236,,,,,,,,,1458.51869824608,1659.49644845539,0.3258360628027522,0.6741639371972479,,,71,22,47
2023-03-06,2023,0,,CLE,BOS,1573.41566881679,1653.48816401896,0.5286465786149904,0.4713534213850096,,,,,,,,,1604.39900912732,1684.36178700147,0.565819368084532,0.43418063191546796,,,93,38,66
2023-03-06,2023,0,,IND,PHI,1426.94347561342,1570.3814760203,0.437811381843427,0.562188618156573,,,,,,,,,1486.72896720649,1623.73008369955,0.3520375843462788,0.6479624156537211,,,71,66,69
2023-03-06,2023,0,,MIA,ATL,1561.33548118567,1558.91146441864,0.6432733699885961,0.3567266300114039,,,,,,,,,1607.81907348563,1621.05116883744,0.5815684524372264,0.41843154756277356,,,89,69,79
2023-03-06,2023,0,,DEN,TOR,1540.68819823246,1579.08023753931,0.5877432649597638,0.4122567350402362,,,,,,,,,1617.97973811094,1642.90485483387,0.6417730211298917,0.35822697887010835,,,91,16,54
2023-03-06,2023,0,,SAC,NOP,1415.15559662284,1569.74119977031,0.42208502274193754,0.5779149772580625,,,,,,,,,1461.09360041942,1578.38153590528,0.4339563183131486,0.5660436816868514,,,58,65,62
2023-03-07,2023,0,,ORL,MIL,1351.70727573562,1613.8530560769,0.28223824499690237,0.7177617550030977,,,,,,,,,1412.83360500287,1659.49644845539,0.32818780136014636,0.6718121986398536,,,61,7,34
2023-03-07,2023,0,,DET,POR,1365.61227610501,1387.34352725025,0.6107702634545974,0.3892297365454026,,,,,,,,,1361.71882181958,1510.34373810444,0.40860079278644257,0.5913992072135574,,,24,35,30
2023-03-07,2023,0,,NYK,CHO,1516.32777551931,1474.92450461854,0.692957534879311,0.307042465120689,,,,,,,,,1534.35015715691,1529.52525544988,0.6054573023895312,0.3945426976104688,,,64,89,77
2023-03-07,2023,0,,MIN,PHI,1497.98033720724,1570.3814760203,0.5396346233558587,0.46036537664414134,,,,,,,,,1544.47157442178,1623.73008369955,0.5556194138153236,0.44438058618467635,,,81,77,79
2023-03-07,2023,0,,HOU,BRK,1340.86441589175,1510.03230257734,0.40175393212560256,0.5982460678743975,,,,,,,,,1310.46195320565,1577.19273700337,0.25387639730372064,0.7461236026962794,,,24,24,24
2023-03-07,2023,0,,OKC,GSW,1382.39917562185,1590.70168379663,0.348999629180278,0.6510003708197221,,,,,,,,,1392.52394949294,1599.14209279813,0.3361493029287398,0.6638506970712602,,,46,30,38
2023-03-07,2023,0,,DAL,UTA,1609.81950389289,1592.98493632941,0.6620747692976564,0.3379252307023436,,,,,,,,,1633.95477434757,1558.38165493002,0.7045135865392897,0.29548641346071025,,,84,28,56
2023-03-07,2023,0,,LAL,MEM,1405.20814940211,1600.39810162253,0.3663384346200124,0.6336615653799875,,,,,,,,,1442.0299798739,1646.15221319474,0.31919761757372567,0.6808023824262743,,,66,15,41
2023-03-08,2023,0,,WAS,ATL,1426.39910406942,1558.91146441864,0.4533470506739133,0.5466529493260868,,,,,,,,,1458.51869824608,1621.05116883744,0.3785756073124664,0.6214243926875336,,,65,37,51
2023-03-08,2023,0,,MIA,CLE,1561.33548118567,1573.41566881679,0.6238934508611281,0.37610654913887187,,,,,,,,,1607.81907348563,1604.39900912732,0.6138244275821392,0.3861755724178608,,,87,68,78
2023-03-08,2023,0,,BOS,POR,1653.48816401896,1387.34352725025,0.8916491310205551,0.1083508689794449,,,,,,,,,1684.36178700147,1510.34373810444,0.8423507567210989,0.15764924327890106,,,83,24,54
2023-03-08,2023,0,,NOP,DAL,1569.74119977031,1609.81950389289,0.5853892807948894,0.4146107192051106,,,,,,,,,1578.38153590528,1633.95477434757,0.5745820880240413,0.4254179119759587,,,86,52,69
2023-03-08,2023,0,,DEN,CHI,1540.68819823246,1488.32041348243,0.7062208005902815,0.2937791994097185,,,,,,,,,1617.97973811094,1510.24324911245,0.7902632606853655,0.20973673931463455,,,75,30,53
2023-03-08,2023,0,,PHO,OKC,1612.40439614113,1382.39917562185,0.8698533512227539,0.13014664877724613,,,,,,,,,1643.63363569425,1392.52394949294,0.8976438828877448,0.10235611711225523,,,54,4,29
2023-03-08,2023,0,,LAC,TOR,1487.01237731608,1579.08023753931,0.5114132838279833,0.48858671617201666,,,,,,,,,1571.3780693988,1642.90485483387,0.5087654428456192,0.4912345571543808,,,87,56,72
2023-03-09,2023,0,,DET,CHO,1365.61227610501,1474.92450461854,0.48660183410518054,0.5133981658948195,,,,,,,,,1361.71882181958,1529.52525544988,0.379115066883382,0.620884933116618,,,27,27,27
2023-03-09,2023,0,,ORL,UTA,1351.70727573562,1592.98493632941,0.3071963325219757,0.6928036674780242,,,,,,,,,1412.83360500287,1558.38165493002,0.4029684333376071,0.5970315666623929,,,43,20,32
2023-03-09,2023,0,,IND,HOU,1426.94347561342,1340.86441589175,0.7448169157621246,0.2551830842378754,,,,,,,,,1486.72896720649,1310.46195320565,0.8156145761465078,0.18438542385349221,,,13,9,11
2023-03-09,2023,0,,MIL,BRK,1613.8530560769,1510.03230257734,0.763738565135187,0.236261434864813,,,,,,,,,1659.49644845539,1577.19273700337,0.7124942770107713,0.2875057229892287,,,89,47,68
2023-03-09,2023,0,,SAC,NYK,1415.15559662284,1516.32777551931,0.4983131053670434,0.5016868946329567,,,,,,,,,1461.09360041942,1534.35015715691,0.518287297128113,0.48171270287188706,,,49,71,60
2023-03-09,2023,0,,MEM,GSW,1600.39810162253,1590.70168379663,0.6528211962610856,0.3471788037389144,,,,,,,,,1646.15221319474,1599.14209279813,0.6562745941401795,0.3437254058598205,,,90,42,66
2023-03-10,2023,0,,PHI,POR,1570.3814760203,1387.34352725025,0.8360733674307987,0.16392663256920126,,,,,,,,,1623.73008369955,1510.34373810444,0.7376350022823844,0.26236499771761557,,,76,64,70
2023-03-10,2023,0,,WAS,ATL,1426.39910406942,1558.91146441864,0.4533470506739133,0.5466529493260868,,,,,,,,,1458.51869824608,1621.05116883744,0.37094745988510397,0.6290525401148961,,,65,39,52
2023-03-10,2023,0,,SAS,DEN,1445.18120353507,1540.68819823246,0.5064655939763991,0.4935344060236009,,,,,,,,,1439.49337492458,1617.97973811094,0.3618621208836477,0.6381378791163523,,,60,22,41
2023-03-10,2023,0,,MIN,BRK,1497.98033720724,1510.03230257734,0.623931571492232,0.376068428507768,,,,,,,,,1544.47157442178,1577.19273700337,0.6310983790470793,0.3689016209529207,,,74,84,79
2023-03-10,2023,0,,MIA,CLE,1561.33548118567,1573.41566881679,0.6238934508611281,0.37610654913887187,,,,,,,,,1607.81907348563,1604.39900912732,0.6046965127783807,0.39530348722161934,,,87,65,76
2023-03-10,2023,0,,LAL,TOR,1405.20814940211,1579.08023753931,0.3952630870825157,0.6047369129174843,,,,,,,,,1442.0299798739,1642.90485483387,0.3232735243774533,0.6767264756225466,,,66,17,42
2023-03-11,2023,0,,LAC,NYK,1487.01237731608,1516.32777551931,0.6003427112917402,0.3996572887082598,,,,,,,,,1571.3780693988,1534.35015715691,0.6555654967651424,0.3444345032348576,,,71,81,76
2023-03-11,2023,0,,DET,IND,1365.61227610501,1426.94347561342,0.5554202323339763,0.4445797676660237,,,,,,,,,1361.71882181958,1486.72896720649,0.4364725410064089,0.563527458993591,,,21,22,22
2023-03-11,2023,0,,ORL,MIA,1351.70727573562,1561.33548118567,0.34726780422508585,0.6527321957749141,,,,,,,,,1412.83360500287,1607.81907348563,0.39211972407444956,0.6078802759255504,,,52,34,43
2023-03-11,2023,0,,CHO,UTA,1474.92450461854,1592.98493632941,0.47403233468084754,0.5259676653191525,,,,,,,,,1529.52525544988,1558.38165493002,0.5680591375134487,0.4319408624865513,,,68,62,65
2023-03-11,2023,0,,ATL,BOS,1558.91146441864,1653.48816401896,0.5078041228269455,0.49219587717305446,,,,,,,,,1621.05116883744,1683.72486949075,0.46140341320895506,0.5385965867910449,,,94,36,65
2023-03-11,2023,0,,MEM,DAL,1600.39810162253,1609.81950389289,0.6274779551293224,0.37252204487067764,,,,,,,,,1646.15221319474,1633.95477434757,0.6225767536669994,0.3774232463330006,,,93,19,56
2023-03-11,2023,0,,HOU,CHI,1340.86441589175,1488.32041348243,0.4321269003915385,0.5678730996084616,,,,,,,,,1310.46195320565,1510.24324911245,0.3225515440189388,0.6774484559810612,,,16,23,20
2023-03-11,2023,0,,GSW,MIL,1590.70168379663,1613.8530560769,0.6088251004084779,0.3911748995915221,,,,,,,,,1599.14209279813,1659.49644845539,0.5152912846815114,0.4847087153184886,,,91,50,71
2023-03-11,2023,0,,NOP,OKC,1569.74119977031,1382.39917562185,0.8394408565451088,0.1605591434548912,,,,,,,,,1578.38153590528,1392.52394949294,0.8207245230589104,0.17927547694108958,,,42,18,30
2023-03-11,2023,0,,PHO,SAC,1612.40439614113,1415.15559662284,0.8469791169848723,0.15302088301512773,,,,,,,,,1644.5257073833,1461.09360041942,0.8234311069394866,0.17656889306051338,,,70,16,43
2023-03-12,2023,0,,DEN,BRK,1540.68819823246,1510.03230257734,0.6796395452404961,0.3203604547595039,,,,,,,,,1617.97973811094,1577.19273700337,0.7120000021398765,0.28799999786012354,,,85,44,65
2023-03-12,2023,0,,CHO,CLE,1474.92450461854,1573.41566881679,0.5021713756150544,0.4978286243849456,,,,,,,,,1529.52525544988,1604.39900912732,0.44239032700183717,0.5576096729981628,,,76,68,72
2023-03-12,2023,0,,PHI,WAS,1570.3814760203,1426.39910406942,0.8028931116109767,0.19710688838902335,,,,,,,,,1623.73008369955,1458.51869824608,0.7959770679318214,0.20402293206817856,,,66,34,50
2023-03-12,2023,0,,NOP,POR,1569.74119977031,1387.34352725025,0.8355675954249253,0.1644324045750747,,,,,,,,,1578.38153590528,1510.34373810444,0.6385639088747916,0.36143609112520836,,,68,90,79
2023-03-12,2023,0,,SAS,OKC,1445.18120353507,1382.39917562185,0.718503118654624,0.281496881345376,,,,,,,,,1439.49337492458,1392.52394949294,0.7295636952205562,0.2704363047794438,,,19,11,15
2023-03-12,2023,0,,LAL,NYK,1405.20814940211,1516.32777551931,0.4840030332468864,0.5159969667531136,,,,,,,,,1442.0299798739,1534.35015715691,0.5379447214889563,0.46205527851104367,,,45,53,49
2023-03-13,2023,0,,DET,IND,1365.61227610501,1426.94347561342,0.5554202323339763,0.4445797676660237,,,,,,,,,1361.71882181958,1486.72896720649,0.4342845243246263,0.5657154756753737,,,21,22,22
2023-03-13,2023,0,,ATL,MIN,1558.91146441864,1497.98033720724,0.7163431413278791,0.28365685867212087,,,,,,,,,1621.05116883744,1544.47157442178,0.7172695424477346,0.28273045755226545,,,80,59,70
2023-03-13,2023,0,,MIA,UTA,1561.33548118567,1592.98493632941,0.5971147115520715,0.4028852884479285,,,,,,,,,1607.81907348563,1558.38165493002,0.6694701871357931,0.3305298128642069,,,81,60,71
2023-03-13,2023,0,,DAL,MEM,1609.81950389289,1600.39810162253,0.6524623029216665,0.3475376970783335,,,,,,,,,1633.95477434757,1646.15221319474,0.5883098037290939,0.4116901962709061,,,93,20,57
2023-03-13,2023,0,,HOU,BOS,1340.86441589175,1653.48816401896,0.22724019525187547,0.7727598047481246,,,,,,,,,1310.46195320565,1683.72486949075,0.1523162903953295,0.8476837096046705,,,40,4,22
2023-03-13,2023,0,,GSW,PHO,1590.70168379663,1612.40439614113,0.6108093176243155,0.38919068237568455,,,,,,,,,1599.14209279813,1644.5257073833,0.5420354166750552,0.45796458332494483,,,90,51,71
2023-03-13,2023,0,,SAC,MIL,1415.15559662284,1613.8530560769,0.3616642168585513,0.6383357831414487,,,,,,,,,1461.09360041942,1659.49644845539,0.31970649645002536,0.6802935035499746,,,72,27,50
2023-03-14,2023,0,,WAS,DET,1426.39910406942,1365.61227610501,0.716174325879858,0.28382567412014204,,,,,,,,,1458.51869824608,1361.71882181958,0.7757554941296826,0.2242445058703174,,,17,6,12
2023-03-14,2023,0,,CHO,CLE,1474.92450461854,1573.41566881679,0.5021713756150544,0.4978286243849456,,,,,,,,,1529.52525544988,1604.39900912732,0.502867995687692,0.497132004312308,,,76,67,72
2023-03-14,2023,0,,TOR,DEN,1579.08023753931,1540.68819823246,0.6892571317034106,0.31074286829658937,,,,,,,,,1642.90485483387,1617.97973811094,0.6301553298620077,0.36984467013799227,,,91,16,54
2023-03-14,2023,0,,OKC,BRK,1382.39917562185,1510.03230257734,0.4603163744825723,0.5396836255174278,,,,,,,,,1392.52394949294,1577.19273700337,0.3560159206962951,0.6439840793037048,,,42,40,41
2023-03-14,2023,0,,SAS,ORL,1445.18120353507,1351.70727573562,0.7528229988575853,0.2471770011424147,,,,,,,,,1439.49337492458,1412.83360500287,0.6520742520918366,0.34792574790816344,,,23,9,16
2023-03-14,2023,0,,NOP,LAL,1569.74119977031,1405.20814940211,0.8209466979889866,0.17905330201101344,,,,,,,,,1578.38153590528,1442.0299798739,0.7771054869391836,0.22289451306081642,,,54,34,44
2023-03-14,2023,0,,POR,NYK,1387.34352725025,1516.32777551931,0.45838480873144866,0.5416151912685514,,,,,,,,,1510.34373810444,1534.35015715691,0.5568581194299707,0.44314188057002935,,,60,86,73
2023-03-14,2023,0,,PHO,MIL,1612.40439614113,1613.8530560769,0.6381415743925263,0.3618584256074737,,,,,,,,,1644.5257073833,1659.49644845539,0.5926859854881109,0.4073140145118891,,,94,23,59
2023-03-15,2023,0,,MIA,MEM,1561.33548118567,1600.39810162253,0.5868076244234359,0.4131923755765641,,,,,,,,,1607.81907348563,1646.15221319474,0.5557238342399031,0.4442761657600969,,,90,49,70
2023-03-15,2023,0,,CLE,PHI,1573.41566881679,1570.3814760203,0.6440789765555669,0.3559210234444331,,,,,,,,,1604.39900912732,1623.73008369955,0.514968989473799,0.485031010526201,,,88,56,72
2023-03-15,2023,0,,MIN,BOS,1497.98033720724,1653.48816401896,0.4207906026926161,0.579209397307384,,,,,,,,,1544.47157442178,1683.72486949075,0.41400108643413636,0.5859989135658636,,,88,64,76
2023-03-15,2023,0,,CHI,SAC,1488.32041348243,1415.15559662284,0.7304322663145737,0.2695677336854263,,,,,,,,,1512.10248462071,1461.09360041942,0.6811989456940558,0.3188010543059442,,,45,55,50
2023-03-15,2023,0,,HOU,LAL,1340.86441589175,1405.20814940211,0.5511340983773992,0.44886590162260076,,,,,,,,,1310.46195320565,1442.0299798739,0.4818053774386384,0.5181946225613616,,,9,5,7
2023-03-15,2023,0,,SAS,DAL,1445.18120353507,1609.81950389289,0.40803659161468125,0.5919634083853187,,,,,,,,,1439.49337492458,1633.95477434757,0.2812809942664211,0.7187190057335788,,,63,25,44
2023-03-15,2023,0,,LAC,GSW,1487.01237731608,1590.70168379663,0.4946908607288254,0.5053091392711746,,,,,,,,,1571.3780693988,1599.14209279813,0.567001773152055,0.432998226847945,,,81,88,85
2023-03-16,2023,0,,DET,DEN,1365.61227610501,1540.68819823246,0.3936078576557275,0.6063921423442725,,,,,,,,,1361.71882181958,1617.97973811094,0.2635860284357458,0.7364139715642541,,,42,5,24
2023-03-16,2023,0,,BRK,SAC,1510.03230257734,1415.15559662284,0.7543225370832144,0.2456774629167856,,,,,,,,,1577.19273700337,1461.09360041942,0.789230501551946,0.21076949844805404,,,58,46,52
2023-03-16,2023,0,,TOR,OKC,1579.08023753931,1382.39917562185,0.8465550649642003,0.1534449350357997,,,,,,,,,1642.90485483387,1392.52394949294,0.8697990095915569,0.13020099040844313,,,54,5,30
2023-03-16,2023,0,,MIL,IND,1613.8530560769,1426.94347561342,0.8391050591632238,0.16089494083677625,,,,,,,,,1659.49644845539,1486.72896720649,0.800159556176526,0.199840443823474,,,77,27,52
2023-03-16,2023,0,,PHO,ORL,1612.40439614113,1351.70727573562,0.8885821477088376,0.11141785229116241,,,,,,,,,1644.5257073833,1412.83360500287,0.8611678651415585,0.13883213485844148,,,59,4,32
2023-03-17,2023,0,,CHO,PHI,1474.92450461854,1570.3814760203,0.5065375711134192,0.49346242888658076,,,,,,,,,1529.52525544988,1623.73008369955,0.4788960771436837,0.5211039228563163,,,79,80,80
2023-03-17,2023,0,,CLE,WAS,1573.41566881679,1426.39910406942,0.805642625309614,0.19435737469038605,,,,,,,,,1604.39900912732,1458.51869824608,0.7842013004052588,0.21579869959474118,,,62,26,44
2023-03-17,2023,0,,ATL,GSW,1558.91146441864,1590.70168379663,0.5969197623987641,0.4030802376012359,,,,,,,,,1621.05116883744,1599.14209279813,0.657542941316505,0.34245705868349496,,,88,53,71
2023-03-17,2023,0,,CHI,MIN,1488.32041348243,1497.98033720724,0.6271569517894191,0.3728430482105809,,,,,,,,,1512.10248462071,1544.47157442178,0.5651284829065644,0.43487151709343563,,,62,83,73
2023-03-17,2023,0,,HOU,NOP,1340.86441589175,1569.74119977031,0.32259439938613904,0.6774056006138609,,,,,,,,,1310.46195320565,1578.38153590528,0.24533267641739145,0.7546673235826086,,,24,19,22
2023-03-17,2023,0,,SAS,MEM,1445.18120353507,1600.39810162253,0.421198829428761,0.578801170571239,,,,,,,,,1439.49337492458,1646.15221319474,0.32938647880866695,0.6706135211913331,,,66,23,45
2023-03-17,2023,0,,POR,BOS,1387.34352725025,1653.48816401896,0.2775984686341974,0.7224015313658025,,,,,,,,,1510.34373810444,1683.72486949075,0.3686516215564113,0.6313483784435887,,,83,61,72
2023-03-17,2023,0,,LAL,DAL,1405.20814940211,1609.81950389289,0.35384250450861343,0.6461574954913866,,,,,,,,,1442.0299798739,1633.95477434757,0.3333386892294917,0.6666613107705083,,,64,18,41
2023-03-18,2023,0,,NYK,DEN,1516.32777551931,1540.68819823246,0.6071663121566001,0.3928336878433999,,,,,,,,,1534.35015715691,1617.97973811094,0.46434628569609726,0.5356537143039027,,,79,58,69
2023-03-18,2023,0,,LAC,ORL,1487.01237731608,1351.70727573562,0.794868433596363,0.20513156640363694,,,,,,,,,1571.3780693988,1412.83360500287,0.7929547065553391,0.20704529344466094,,,46,21,34
2023-03-18,2023,0,,TOR,MIN,1579.08023753931,1497.98033720724,0.7393310977327437,0.26066890226725625,,,,,,,,,1642.90485483387,1544.47157442178,0.780157667786958,0.21984233221304195,,,83,38,61
2023-03-18,2023,0,,IND,PHI,1426.94347561342,1570.3814760203,0.437811381843427,0.562188618156573,,,,,,,,,1486.72896720649,1623.73008369955,0.48139051090713436,0.5186094890928656,,,71,69,70
2023-03-18,2023,0,,CHI,MIA,1488.32041348243,1561.33548118567,0.538756538246088,0.46124346175391195,,,,,,,,,1512.10248462071,1607.81907348563,0.41602777553737735,0.5839722244626226,,,73,89,81
2023-03-18,2023,0,,MEM,GSW,1600.39810162253,1590.70168379663,0.6528211962610856,0.3471788037389144,,,,,,,,,1646.15221319474,1599.14209279813,0.6632856667123035,0.3367143332876965,,,90,44,67
2023-03-18,2023,0,,WAS,SAC,1426.39910406942,1415.15559662284,0.6548368924947799,0.34516310750522006,,,,,,,,,1458.51869824608,1461.09360041942,0.5307404119664839,0.4692595880335161,,,34,33,34
2023-03-18,2023,0,,UTA,BOS,1592.98493632941,1653.48816401896,0.5565968276636596,0.4434031723363404,,,,,,,,,1558.38165493002,1683.53967018807,0.530062695650079,0.469937304349921,,,89,45,67
2023-03-19,2023,0,,BRK,DEN,1510.03230257734,1540.68819823246,0.598489849965276,0.401510150034724,,,,,,,,,1577.19273700337,1617.97973811094,0.6079820504060284,0.3920179495939716,,,85,48,67
2023-03-19,2023,0,,OKC,PHO,1382.39917562185,1612.40439614113,0.3211765282279288,0.6788234717720711,,,,,,,,,1392.52394949294,1644.5257073833,0.27032148828415675,0.7296785117158433,,,54,8,31
2023-03-19,2023,0,,SAS,ATL,1445.18120353507,1558.91146441864,0.4802508461792142,0.5197491538207858,,,,,,,,,1439.49337492458,1621.05116883744,0.3598910902739807,0.6401089097260193,,,61,33,47
2023-03-19,2023,0,,DET,MIA,1365.61227610501,1561.33548118567,0.36562615544127297,0.634373844558727,,,,,,,,,1361.71882181958,1607.81907348563,0.3346380340516486,0.6653619659483514,,,40,29,35
2023-03-19,2023,0,,HOU,NOP,1340.86441589175,1569.74119977031,0.32259439938613904,0.6774056006138609,,,,,,,,,1310.46195320565,1578.38153590528,0.2432742801106862,0.7567257198893138,,,24,21,23
2023-03-19,2023,0,,MIL,TOR,1613.8530560769,1579.08023753931,0.6847773873158142,0.31522261268418583,,,,,,,,,1659.49644845539,1642.90485483387,0.6926359660286662,0.3073640339713338,,,94,20,57
2023-03-19,2023,0,,POR,LAC,1387.34352725025,1487.01237731608,0.5004765629194176,0.49952343708058244,,,,,,,,,1510.34373810444,1571.3780693988,0.5875194530913704,0.41248054690862956,,,67,93,80
2023-03-19,2023,0,,LAL,ORL,1405.20814940211,1351.70727573562,0.7075722379645492,0.29242776203545084,,,,,,,,,1442.0299798739,1412.83360500287,0.7008978026254069,0.2991021973745931,,,23,5,14
2023-03-20,2023,0,,PHI,CHI,1570.3814760203,1488.32041348243,0.7403959877693091,0.25960401223069085,,,,,,,,,1623.73008369955,1512.10248462071,0.7410817720703248,0.2589182279296752,,,76,70,73
2023-03-20,2023,0,,CHO,IND,1474.92450461854,1426.94347561342,0.7009545076838413,0.29904549231615873,,,,,,,,,1529.52525544988,1486.72896720649,0.6690519571001867,0.3309480428998133,,,54,71,63
2023-03-20,2023,0,,NYK,MIN,1516.32777551931,1497.98033720724,0.6640204424033799,0.3359795575966201,,,,,,,,,1534.35015715691,1544.47157442178,0.5891999505280507,0.41080004947194926,,,67,88,78
2023-03-20,2023,0,,HOU,GSW,1340.86441589175,1590.70168379663,0.2968104745078972,0.7031895254921028,,,,,,,,,1310.46195320565,1599.14209279813,0.18194472128934333,0.8180552787106566,,,27,15,21
2023-03-20,2023,0,,MEM,DAL,1600.39810162253,1609.81950389289,0.6274779551293224,0.37252204487067764,,,,,,,,,1646.15221319474,1633.95477434757,0.6328012609763427,0.3671987390236573,,,93,16,55
